order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,sales,discount,profit
CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,OFF-FA-10001843,3,7.41,0,3.4827
CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,OFF-AR-10000657,10,21.5,0,7.095
CA-2017-117044,09/11/2017,9/13/2017,Second Class,HA-14920,OFF-FA-10000936,4,10.528,0.2,3.29
CA-2017-117044,09/11/2017,9/13/2017,Second Class,HA-14920,OFF-PA-10003657,6,20.544,0.2,6.42
US-2016-165078,11/05/2016,11/10/2016,Standard Class,MA-17995,OFF-BI-10001989,5,104.9,0,50.352
US-2016-165078,11/05/2016,11/10/2016,Standard Class,MA-17995,OFF-AR-10002987,2,39.68,0,16.2688
US-2016-165078,11/05/2016,11/10/2016,Standard Class,MA-17995,OFF-LA-10000414,5,51.75,0,24.84
US-2017-169320,7/23/2017,7/25/2017,Second Class,LH-16900,OFF-AR-10003602,2,11.68,0,5.4896
US-2017-169320,7/23/2017,7/25/2017,Second Class,LH-16900,TEC-AC-10002550,5,159.75,0,11.1825
CA-2016-158575,11/18/2016,11/24/2016,Standard Class,SB-20290,OFF-AP-10002998,6,103.968,0.2,16.8948
CA-2014-166954,4/25/2014,4/30/2014,Standard Class,BT-11305,FUR-FU-10003708,5,303.25,0,63.6825
CA-2014-166954,4/25/2014,4/30/2014,Standard Class,BT-11305,OFF-AP-10001391,3,270.72,0,78.5088
CA-2014-166954,4/25/2014,4/30/2014,Standard Class,BT-11305,FUR-CH-10003973,5,1487.04,0.2,148.704
CA-2015-140830,11/30/2015,12/2/2015,Second Class,PS-18970,OFF-EN-10000461,2,17.48,0,8.2156
CA-2015-140830,11/30/2015,12/2/2015,Second Class,PS-18970,OFF-EN-10002831,2,71.88,0,32.346
CA-2015-152891,10/25/2015,10/30/2015,Standard Class,TB-21625,OFF-AR-10004648,3,60.45,0,16.3215
CA-2015-152891,10/25/2015,10/30/2015,Standard Class,TB-21625,FUR-TA-10001857,3,253.176,0.2,-31.647
US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,OFF-BI-10000546,5,2.88,0.8,-4.464
US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,FUR-BO-10004690,4,384.944,0.3,-126.4816
US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,TEC-PH-10001557,2,153.584,0.2,13.4386
US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,FUR-BO-10002545,5,913.43,0.3,-52.196
CA-2016-156811,10/27/2016,11/2/2016,Standard Class,BP-11095,OFF-AP-10001366,4,43.92,0,11.8584
CA-2016-156811,10/27/2016,11/2/2016,Standard Class,BP-11095,OFF-BI-10001628,3,25.032,0.2,7.8225
CA-2017-111556,11/20/2017,11/22/2017,First Class,CD-11920,OFF-PA-10003651,7,46.76,0,22.4448
CA-2017-111556,11/20/2017,11/22/2017,First Class,CD-11920,FUR-BO-10003159,2,183.968,0.2,-25.2956
CA-2017-111556,11/20/2017,11/22/2017,First Class,CD-11920,TEC-PH-10001459,3,1259.97,0,327.5922
CA-2017-111556,11/20/2017,11/22/2017,First Class,CD-11920,OFF-AR-10004602,3,68.97,0,19.3116
CA-2016-108868,09/08/2016,9/12/2016,Standard Class,KB-16585,OFF-AR-10001953,2,70.368,0.2,6.1572
CA-2016-108868,09/08/2016,9/12/2016,Standard Class,KB-16585,TEC-PH-10000923,5,59.96,0.2,21.7355
CA-2014-142965,7/20/2014,7/20/2014,Same Day,SW-20245,OFF-ST-10002583,1,25.984,0.2,-5.1968
CA-2014-142965,7/20/2014,7/20/2014,Same Day,SW-20245,OFF-BI-10000977,3,27.36,0.7,-21.888
CA-2016-148740,11/15/2016,11/19/2016,Standard Class,AH-10690,TEC-PH-10002549,2,361.376,0.2,27.1032
US-2014-138758,07/07/2014,7/11/2014,Standard Class,JL-15835,FUR-CH-10002880,2,172.186,0.3,-46.7362
US-2014-138758,07/07/2014,7/11/2014,Standard Class,JL-15835,FUR-FU-10003039,2,69.008,0.2,12.0764
CA-2016-131737,3/17/2016,3/17/2016,Same Day,GZ-14470,OFF-EN-10003055,5,199.9,0,89.955
CA-2016-131737,3/17/2016,3/17/2016,Same Day,GZ-14470,OFF-AP-10002945,3,901.95,0,297.6435
CA-2016-131737,3/17/2016,3/17/2016,Same Day,GZ-14470,FUR-FU-10004306,5,971.5,0,252.59
CA-2016-114538,12/26/2016,12/27/2016,First Class,RC-19825,OFF-AR-10002445,2,11.328,0.2,2.5488
CA-2014-127936,09/02/2014,9/4/2014,First Class,CL-12565,OFF-AR-10002445,3,21.24,0,8.0712
CA-2015-164336,07/05/2015,7/10/2015,Standard Class,MW-18220,TEC-AC-10002345,3,34.8,0.2,2.175
CA-2015-164336,07/05/2015,7/10/2015,Standard Class,MW-18220,OFF-ST-10001558,3,38.976,0.2,-2.436
CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,OFF-PA-10001622,2,9.08,0,4.086
CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,OFF-PA-10000418,3,314.55,0,150.984
CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,OFF-BI-10000343,1,4.91,0,2.3077
US-2014-154879,05/06/2014,5/11/2014,Standard Class,SN-20710,OFF-LA-10004425,2,5.78,0,2.7166
US-2014-154879,05/06/2014,5/11/2014,Standard Class,SN-20710,OFF-AR-10001897,6,107.94,0,30.2232
CA-2014-130624,6/21/2014,6/24/2014,First Class,TB-21280,OFF-PA-10003883,3,19.65,0,9.039
CA-2014-130624,6/21/2014,6/24/2014,First Class,TB-21280,TEC-PH-10003963,3,617.97,0,160.6722
CA-2014-130624,6/21/2014,6/24/2014,First Class,TB-21280,OFF-AP-10001303,3,59.7,0,26.865
CA-2017-132339,8/19/2017,8/23/2017,Standard Class,JB-15400,OFF-BI-10003925,1,387.99,0,182.3553
CA-2014-153983,11/29/2014,12/6/2014,Standard Class,AH-10210,TEC-PH-10004586,2,575.92,0.2,71.99
CA-2014-153983,11/29/2014,12/6/2014,Standard Class,AH-10210,OFF-FA-10003495,5,30.4,0,15.2
CA-2017-112900,04/09/2017,4/12/2017,Second Class,KL-16645,OFF-BI-10002867,8,478.24,0,219.9904
CA-2014-160157,12/20/2014,12/27/2014,Standard Class,MH-17455,FUR-FU-10003773,3,190.848,0.2,-21.4704
CA-2014-139633,12/17/2014,12/24/2014,Standard Class,EC-14050,OFF-BI-10002954,4,5.484,0.7,-4.0216
CA-2015-163090,11/17/2015,11/21/2015,Second Class,GH-14665,OFF-SU-10002537,5,40.92,0.2,3.069
CA-2014-117016,03/04/2014,3/9/2014,Standard Class,SC-20095,OFF-AR-10001374,3,15.552,0.2,2.3328
CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,OFF-AP-10001492,2,17.24,0,4.4824
CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,FUR-BO-10003546,3,302.94,0,75.735
CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,TEC-PH-10002185,5,34.75,0,15.6375
CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,OFF-BI-10000315,6,113.94,0,54.6912
CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,TEC-PH-10002350,2,55.98,0,15.6744
US-2017-103226,9/22/2017,9/28/2017,Standard Class,DW-13195,OFF-PA-10002666,3,27.18,0,12.231
CA-2017-119452,3/21/2017,3/27/2017,Standard Class,CL-12565,FUR-CH-10004495,6,1805.88,0,523.7052
CA-2017-147725,9/14/2017,9/14/2017,Same Day,LT-17110,OFF-AR-10001725,3,70.95,0,18.447
CA-2016-168893,11/03/2016,11/8/2016,Second Class,AP-10915,OFF-FA-10002280,4,20,0,9.6
CA-2016-168893,11/03/2016,11/8/2016,Second Class,AP-10915,OFF-AR-10001770,3,7.98,0,2.0748
CA-2016-168893,11/03/2016,11/8/2016,Second Class,AP-10915,FUR-FU-10002885,5,24.1,0,9.158
CA-2016-168893,11/03/2016,11/8/2016,Second Class,AP-10915,OFF-AR-10003772,1,8.75,0,2.625
CA-2016-168893,11/03/2016,11/8/2016,Second Class,AP-10915,FUR-TA-10003392,3,842.94,0,160.1586
CA-2016-163398,05/03/2016,5/8/2016,Standard Class,CB-12415,OFF-BI-10000014,1,2.182,0.8,-3.6003
CA-2016-163398,05/03/2016,5/8/2016,Standard Class,CB-12415,OFF-AR-10003217,7,27.384,0.2,2.7384
CA-2016-163398,05/03/2016,5/8/2016,Standard Class,CB-12415,OFF-AP-10002403,3,26.406,0.8,-71.2962
CA-2016-162726,12/27/2016,1/2/2017,Standard Class,MT-17815,OFF-PA-10001972,2,10.368,0.2,3.6288
CA-2016-162726,12/27/2016,1/2/2017,Standard Class,MT-17815,OFF-PA-10004041,4,23.68,0.2,7.4
US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,TEC-AC-10004975,1,109.95,0,36.2835
US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,OFF-ST-10001932,5,965.85,0,135.219
US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,OFF-AR-10001761,5,29.2,0,10.512
US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,OFF-PA-10002262,5,32.4,0,15.552
US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,OFF-EN-10004483,5,78.35,0,36.8245
US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,OFF-PA-10003270,6,31.68,0,14.256
US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,OFF-BI-10001634,4,29.12,0,14.2688
US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,OFF-ST-10000675,5,169.45,0,42.3625
CA-2015-121965,6/19/2015,6/23/2015,Standard Class,LH-17155,FUR-FU-10000732,2,12.56,0,4.0192
CA-2015-121965,6/19/2015,6/23/2015,Standard Class,LH-17155,OFF-PA-10004355,1,6.48,0,3.1104
CA-2015-121965,6/19/2015,6/23/2015,Standard Class,LH-17155,OFF-EN-10000056,3,186.69,0,87.7443
CA-2016-147137,07/04/2016,7/6/2016,First Class,AA-10645,FUR-FU-10000221,5,25.4,0,8.636
CA-2016-147137,07/04/2016,7/6/2016,First Class,AA-10645,OFF-EN-10003567,2,43.96,0,20.6612
CA-2016-147137,07/04/2016,7/6/2016,First Class,AA-10645,FUR-BO-10001811,5,1279.165,0.15,225.735
CA-2016-147137,07/04/2016,7/6/2016,First Class,AA-10645,OFF-ST-10002486,4,27.92,0,0.5584
US-2015-146745,09/03/2015,9/8/2015,Standard Class,AS-10630,FUR-CH-10002372,2,129.568,0.2,-12.9568
US-2015-146745,09/03/2015,9/8/2015,Standard Class,AS-10630,OFF-BI-10003274,2,6.368,0.2,2.1492
CA-2017-115175,08/07/2017,8/12/2017,Standard Class,MC-17575,OFF-PA-10001878,5,244.55,0,114.9385
CA-2017-105851,3/13/2017,3/20/2017,Standard Class,SE-20110,OFF-SU-10002881,2,1332.496,0.2,-299.8116
US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,FUR-FU-10001979,1,32.776,0.2,3.2776
US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,OFF-ST-10001522,2,147.184,0.2,-29.4368
US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,TEC-AC-10003657,2,54.384,0.2,1.3596
US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,OFF-BI-10001718,4,76.776,0.7,-58.8616
US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,OFF-PA-10003022,3,14.352,0.2,5.2026
US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,OFF-AP-10000891,2,209.792,0.2,26.224
CA-2015-163895,08/07/2015,8/11/2015,Standard Class,NS-18640,OFF-BI-10004970,1,3.304,0.2,1.1151
CA-2017-168641,11/24/2017,12/1/2017,Standard Class,KA-16525,OFF-AR-10003759,9,16.38,0,7.371
CA-2017-168641,11/24/2017,12/1/2017,Standard Class,KA-16525,OFF-EN-10003001,2,167.96,0,78.9412
CA-2017-168641,11/24/2017,12/1/2017,Standard Class,KA-16525,FUR-BO-10000780,2,321.568,0.2,-16.0784
CA-2017-168641,11/24/2017,12/1/2017,Standard Class,KA-16525,OFF-PA-10001972,2,12.96,0,6.2208
CA-2017-156895,05/08/2017,5/12/2017,Standard Class,DJ-13510,FUR-CH-10003535,3,128.058,0.3,-23.7822
CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,FUR-CH-10003774,1,63.686,0.3,-15.4666
CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,TEC-AC-10004571,3,239.976,0.2,65.9934
CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,FUR-TA-10004442,2,344.22,0.4,-189.321
CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,OFF-PA-10002787,3,15.552,0.2,5.4432
CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,FUR-FU-10004586,4,21.248,0.2,7.4368
CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,OFF-PA-10002606,2,8.448,0.2,2.64
CA-2017-130211,10/22/2017,10/22/2017,Same Day,BD-11620,OFF-ST-10000129,3,333.09,0,23.3163
CA-2017-130211,10/22/2017,10/22/2017,Same Day,BD-11620,FUR-TA-10003748,2,248.98,0,54.7756
CA-2014-147235,3/24/2014,3/28/2014,Standard Class,CD-11920,OFF-PA-10004948,5,24.9,0,11.703
CA-2016-109365,11/03/2016,11/8/2016,Standard Class,XP-21865,OFF-FA-10001561,7,15.26,0,5.0358
CA-2016-109365,11/03/2016,11/8/2016,Standard Class,XP-21865,OFF-AP-10002998,2,43.32,0,14.2956
CA-2016-109365,11/03/2016,11/8/2016,Standard Class,XP-21865,OFF-BI-10003981,12,43.584,0.2,15.7992
CA-2016-109365,11/03/2016,11/8/2016,Standard Class,XP-21865,OFF-PA-10001725,3,116.28,0,56.9772
CA-2016-109365,11/03/2016,11/8/2016,Standard Class,XP-21865,OFF-BI-10002071,2,9.296,0.2,3.0212
CA-2016-109365,11/03/2016,11/8/2016,Standard Class,XP-21865,OFF-PA-10000477,3,19.44,0,9.3312
CA-2016-109365,11/03/2016,11/8/2016,Standard Class,XP-21865,OFF-PA-10004359,3,314.55,0,150.984
CA-2015-162621,09/05/2015,9/11/2015,Standard Class,CA-12055,OFF-BI-10000962,5,16.27,0.8,-25.2185
CA-2015-162621,09/05/2015,9/11/2015,Standard Class,CA-12055,OFF-SU-10003567,9,69.12,0.2,-14.688
CA-2015-162621,09/05/2015,9/11/2015,Standard Class,CA-12055,OFF-BI-10003708,3,4.47,0.8,-7.8225
CA-2017-105921,8/14/2017,8/21/2017,Standard Class,JM-15250,FUR-TA-10001095,3,418.296,0.2,5.2287
CA-2014-150798,12/01/2014,12/3/2014,Second Class,JK-15730,TEC-CO-10001571,2,659.988,0.4,109.998
CA-2014-150798,12/01/2014,12/3/2014,Second Class,JK-15730,FUR-FU-10000221,2,8.128,0.2,1.4224
CA-2014-150798,12/01/2014,12/3/2014,Second Class,JK-15730,OFF-PA-10001972,7,36.288,0.2,12.7008
CA-2014-150798,12/01/2014,12/3/2014,Second Class,JK-15730,FUR-CH-10000015,6,909.72,0.3,-51.984
CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,FUR-BO-10004015,9,917.9235,0.15,75.5937
CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,OFF-PA-10002036,6,38.88,0,19.0512
CA-2017-155075,12/02/2017,12/9/2017,Standard Class,GW-14605,OFF-BI-10003650,4,631.176,0.7,-462.8624
CA-2014-103401,11/21/2014,11/26/2014,Standard Class,GR-14560,OFF-PA-10003309,2,12.96,0,6.2208
CA-2016-124814,04/10/2016,4/16/2016,Standard Class,FM-14215,OFF-PA-10002787,2,12.96,0,6.2208
CA-2016-124814,04/10/2016,4/16/2016,Standard Class,FM-14215,OFF-BI-10000174,5,23.2,0.2,8.12
CA-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,OFF-PA-10002005,5,25.92,0.2,9.072
CA-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,OFF-FA-10002815,6,21.312,0.2,7.1928
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-PH-10000213,7,173.656,0.2,17.3656
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,OFF-AP-10000828,2,361.96,0,101.3488
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-AC-10004708,3,62.85,0,13.1985
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-PH-10001530,3,818.376,0.2,51.1485
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,OFF-ST-10002301,1,20.34,0,0.2034
US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,FUR-FU-10002554,1,23.99,0,5.5177
CA-2017-167003,5/23/2017,5/29/2017,Standard Class,VS-21820,FUR-TA-10001520,3,171.288,0.2,-6.4233
CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,FUR-FU-10001085,2,37.3,0,17.158
CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,OFF-BI-10001597,2,81.96,0,39.3408
CA-2016-118969,10/02/2016,10/3/2016,First Class,LP-17095,OFF-BI-10002429,6,54.792,0.7,-40.1808
CA-2016-145240,09/06/2016,9/8/2016,First Class,BG-11740,OFF-ST-10001590,1,10.784,0.2,0.8088
CA-2016-120873,10/27/2016,11/1/2016,Second Class,BW-11200,FUR-CH-10000847,1,290.98,0,75.6548
US-2017-111920,10/22/2017,10/26/2017,Standard Class,PS-18970,OFF-AR-10003179,4,36.44,0,12.0252
US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,OFF-PA-10000807,5,21.4,0,10.058
US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,OFF-BI-10002103,7,48.664,0.2,15.8158
CA-2016-101385,9/25/2016,10/1/2016,Standard Class,JW-16075,OFF-AR-10004441,4,16.56,0,6.9552
CA-2017-107167,06/10/2017,6/14/2017,Standard Class,ND-18460,OFF-ST-10003805,8,1347.52,0.2,84.22
CA-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,TEC-AC-10001284,3,62.31,0,22.4316
CA-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,FUR-FU-10000221,4,20.32,0,6.9088
CA-2017-105445,2/20/2017,2/25/2017,Second Class,BP-11095,OFF-FA-10001229,3,9.432,0.2,3.0654
CA-2014-107454,11/02/2014,11/6/2014,Standard Class,RD-19720,OFF-LA-10001569,7,34.86,0,16.0356
CA-2014-107454,11/02/2014,11/6/2014,Standard Class,RD-19720,FUR-FU-10004018,6,89.34,0,24.1218
US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,TEC-PH-10004536,2,269.98,0,67.495
US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,OFF-PA-10004353,5,99.9,0,47.952
US-2017-105046,7/17/2017,7/23/2017,Standard Class,BE-11335,FUR-FU-10004848,4,39.08,0,14.4596
CA-2017-152856,09/08/2017,9/10/2017,Second Class,RS-19765,TEC-AC-10004864,4,116.832,0.2,33.5892
CA-2016-134691,11/14/2016,11/18/2016,Standard Class,KC-16540,OFF-BI-10002393,2,2.296,0.8,-3.9032
CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,FUR-CH-10002335,2,408.006,0.1,72.5344
CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,OFF-ST-10001590,3,40.44,0,10.5144
CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,FUR-CH-10002774,3,122.352,0.2,13.7646
CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,OFF-EN-10001219,2,15.28,0,7.4872
CA-2015-163104,3/19/2015,3/26/2015,Standard Class,MC-18130,OFF-PA-10001947,2,11.96,0,5.8604
CA-2017-138464,07/08/2017,7/12/2017,Standard Class,VF-21715,FUR-FU-10003142,3,15.84,0,4.9104
CA-2017-138464,07/08/2017,7/12/2017,Standard Class,VF-21715,OFF-BI-10001543,3,86.376,0.2,30.2316
CA-2017-138464,07/08/2017,7/12/2017,Standard Class,VF-21715,OFF-AR-10003560,3,18.24,0,6.2016
CA-2017-138464,07/08/2017,7/12/2017,Standard Class,VF-21715,OFF-AR-10004757,4,13.12,0,4.3296
CA-2015-104129,2/27/2015,3/2/2015,Standard Class,ES-14080,TEC-PH-10003800,2,105.98,0,1.0598
CA-2015-104129,2/27/2015,3/2/2015,Standard Class,ES-14080,FUR-TA-10004152,7,493.92,0.3,-28.224
US-2017-132206,6/16/2017,6/21/2017,Standard Class,MK-17905,OFF-BI-10000756,7,5.936,0.8,-8.904
CA-2017-113474,3/30/2017,3/31/2017,First Class,TM-21490,OFF-EN-10004206,2,325.86,0,149.8956
CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,FUR-CH-10004477,9,383.607,0.3,-5.4801
CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,TEC-PH-10003505,2,148.48,0.2,16.704
CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,TEC-PH-10000526,7,537.544,0.2,53.7544
CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,OFF-BI-10003314,2,1.928,0.8,-2.9884
CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,OFF-AR-10003190,3,6.912,0.2,0.6912
CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,FUR-FU-10001861,1,7.76,0.6,-2.134
CA-2015-126557,07/12/2015,7/17/2015,Second Class,RL-19615,TEC-PH-10003963,4,659.168,0.2,49.4376
US-2017-107636,4/30/2017,5/2/2017,First Class,NM-18520,OFF-LA-10003388,2,5.76,0,2.8224
US-2014-165862,7/13/2014,7/17/2014,Standard Class,GK-14620,FUR-TA-10002855,3,351.216,0.2,4.3902
US-2014-106334,12/27/2014,1/2/2015,Standard Class,JF-15490,FUR-CH-10004886,3,230.28,0.2,23.028
US-2014-106334,12/27/2014,1/2/2015,Standard Class,JF-15490,OFF-PA-10003657,3,12.84,0,5.778
CA-2016-101448,2/27/2016,3/1/2016,Second Class,EB-13930,OFF-BI-10004738,3,56.82,0,28.41
CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,OFF-FA-10003112,4,31.56,0,14.202
CA-2015-130218,3/23/2015,3/26/2015,First Class,SG-20470,OFF-ST-10002486,4,27.92,0,0.5584
US-2017-117331,10/21/2017,10/28/2017,Standard Class,ND-18370,OFF-BI-10003984,1,8.559,0.7,-6.5619
CA-2014-127383,12/31/2014,1/5/2015,Standard Class,CM-11815,OFF-EN-10004773,2,49.568,0.2,17.9684
CA-2014-110219,05/05/2014,5/8/2014,First Class,EB-13870,FUR-CH-10001146,3,127.869,0.3,-9.1335
CA-2015-118871,12/04/2015,12/9/2015,Second Class,HM-14860,OFF-EN-10003296,3,271.44,0,122.148
CA-2015-118871,12/04/2015,12/9/2015,Second Class,HM-14860,TEC-PH-10000193,3,110.352,0.2,8.2764
CA-2015-118871,12/04/2015,12/9/2015,Second Class,HM-14860,FUR-FU-10002111,5,36.4,0,13.832
CA-2017-129490,9/26/2017,9/30/2017,Standard Class,SJ-20125,FUR-CH-10003298,4,419.136,0.2,-57.6312
CA-2014-101175,12/09/2014,12/14/2014,Standard Class,DM-12955,OFF-ST-10004950,6,100.704,0.2,-1.2588
US-2017-149510,12/03/2017,12/10/2017,Standard Class,MC-17575,OFF-AP-10002350,3,45.216,0.2,4.5216
US-2017-149510,12/03/2017,12/10/2017,Standard Class,MC-17575,OFF-BI-10004233,6,28.782,0.7,-21.1068
US-2017-149510,12/03/2017,12/10/2017,Standard Class,MC-17575,OFF-PA-10001892,4,24.448,0.2,8.8624
CA-2015-111990,11/08/2015,11/13/2015,Standard Class,DB-13660,OFF-BI-10003291,6,10.476,0.8,-17.2854
CA-2014-169460,4/19/2014,4/21/2014,Second Class,NF-18595,FUR-FU-10004017,3,76.14,0,26.649
US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,OFF-AR-10002445,3,21.24,0,8.0712
US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,OFF-BI-10001718,2,127.96,0,60.1412
CA-2017-126662,7/17/2017,7/21/2017,Standard Class,AB-10255,TEC-CO-10004202,2,479.984,0.2,89.997
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,TEC-PH-10002103,7,657.93,0,184.2204
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,FUR-FU-10003724,4,33.48,0,8.7048
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,OFF-AR-10003732,5,13.9,0,3.614
CA-2016-139395,12/12/2016,12/18/2016,Standard Class,MG-17650,OFF-ST-10000885,2,26.86,0,6.715
US-2014-121734,04/11/2014,4/16/2014,Standard Class,SE-20110,OFF-BI-10004817,1,9.584,0.2,3.3544
CA-2015-110947,06/09/2015,6/15/2015,Standard Class,AG-10765,OFF-BI-10001670,3,113.1,0,56.55
US-2014-150126,7/27/2014,8/2/2014,Standard Class,AS-10045,OFF-PA-10002709,11,65.78,0,32.2322
CA-2015-164427,7/31/2015,8/6/2015,Standard Class,AR-10405,TEC-AC-10004469,6,239.7,0,105.468
CA-2016-120250,9/19/2016,9/22/2016,First Class,AP-10720,FUR-FU-10003424,3,25.632,0.2,3.8448
CA-2016-121993,06/10/2016,6/12/2016,First Class,JB-16000,OFF-LA-10003720,8,23.616,0.2,7.9704
US-2016-100405,8/26/2016,8/28/2016,Second Class,TS-21430,OFF-AR-10000390,2,8.26,0,3.7996
US-2017-163790,11/02/2017,11/4/2017,Second Class,NL-18310,OFF-EN-10001335,7,76.58,0,38.29
US-2017-163790,11/02/2017,11/4/2017,Second Class,NL-18310,OFF-AR-10003469,5,8.8,0,4.224
US-2017-163790,11/02/2017,11/4/2017,Second Class,NL-18310,OFF-BI-10003718,6,590.352,0.2,206.6232
US-2017-163790,11/02/2017,11/4/2017,Second Class,NL-18310,OFF-FA-10004838,3,5.58,0,0.1674
US-2017-163790,11/02/2017,11/4/2017,Second Class,NL-18310,FUR-FU-10002508,3,25.02,0,10.5084
US-2017-163790,11/02/2017,11/4/2017,Second Class,NL-18310,OFF-ST-10001511,7,452.55,0,22.6275
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,OFF-SU-10000952,2,17.76,0,4.9728
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,TEC-PH-10002275,2,302.384,0.2,30.2384
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,FUR-CH-10003535,3,146.352,0.2,-5.4882
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,OFF-AP-10004052,2,7.9,0,2.054
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,FUR-TA-10003473,3,902.712,0.2,33.8517
CA-2016-129868,12/26/2016,12/31/2016,Standard Class,MC-18130,OFF-AR-10001897,3,53.97,0,15.1116
CA-2016-140564,12/05/2016,12/10/2016,Second Class,TC-21475,OFF-AR-10000034,8,33.92,0,13.2288
US-2017-169502,8/28/2017,9/1/2017,Standard Class,MG-17650,OFF-SU-10004115,3,21.81,0,5.8887
US-2017-169502,8/28/2017,9/1/2017,Standard Class,MG-17650,OFF-AP-10001947,5,91.6,0,26.564
CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,FUR-CH-10004853,1,150.98,0,43.7842
CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,OFF-EN-10000483,9,137.25,0,63.135
